distance,read_0,read_1,read_2,read_3,read_4,read_5,read_6,read_7,read_8,read_9,read_10,read_11,read_12,read_13,read_14,read_15,read_16,read_17,read_18,read_19,read_20,read_21,read_22,read_23,read_24,read_25,read_26,read_27,read_28,read_29,read_30,read_31,read_32,read_33,read_34,read_35,read_36,read_37,read_38,read_39,read_40,read_41,read_42,read_43,read_44,read_45,read_46,read_47,read_48,read_49
,4.87220268E-06
,4.89922650E-06
,4.87595571E-06
,4.87683974E-06
,4.88161095E-06
,4.89774902E-06
,4.90307320E-06
,4.88382921E-06
,4.91318679E-06
,4.90966750E-06
,4.89224294E-06
,4.89690774E-06
,4.90872617E-06
,4.91663332E-06
,4.89607055E-06
,4.90883394E-06
,4.90589628E-06
,4.93242760E-06
,4.91472201E-06
,4.91769561E-06
,4.93735661E-06
,4.91012133E-06
,4.91938636E-06
,4.91927722E-06
,4.92369736E-06
,4.94142068E-06
,4.92326171E-06
,4.95366294E-06
,4.93083644E-06
,4.95400445E-06
,4.93747802E-06
,4.94112192E-06
,4.96511711E-06
,4.93813377E-06
,4.96659186E-06
,4.95448103E-06
,4.96991061E-06
,4.95668337E-06
,
0.44000000000000006,4.98506733E-06
,5.01312479E-06
,4.99569524E-06
,5.00182523E-06
,5.01793056E-06
,4.99519138E-06
,5.02450484E-06
,5.00890246E-06
,5.01482373E-06
,5.01404475E-06
,5.01902196E-06
,5.03955880E-06
,5.01321711E-06
,5.04554782E-06
,5.04651280E-06
,5.02956846E-06
,5.03549154E-06
,5.03666706E-06
,5.05601975E-06
,5.03027650E-06
,5.05116850E-06
,5.06523247E-06
,5.06449351E-06
,5.05764274E-06
,5.05250364E-06
,5.07555933E-06
,5.05026492E-06
,5.07061077E-06
,5.07081359E-06
,5.08848780E-06
,5.08031371E-06
,5.07131472E-06
,5.09637857E-06
,5.06850711E-06
,5.09509255E-06
,5.09781603E-06
,5.10256905E-06
,5.11403186E-06
,5.08637913E-06
,5.10873633E-06
,5.11002600E-06
,5.12590441E-06
,5.11604185E-06
,5.12079623E-06
,5.12703309E-06
,5.10989912E-06
,5.14049998E-06
,5.12104043E-06
,5.14726298E-06
,5.13372970E-06
,
0.55,5.18233901E-06
,5.18992101E-06
,5.20833191E-06
,5.18371235E-06
,5.20197318E-06
,5.21544780E-06
,5.22320533E-06
,5.21628408E-06
,5.20516187E-06
,5.23047720E-06
,5.20397452E-06
,5.23466679E-06
,5.23913968E-06
,5.24116786E-06
,5.24152483E-06
,5.21757420E-06
,5.24517827E-06
,5.23335621E-06
,5.25030191E-06
,5.25212863E-06
,5.26144095E-06
,5.26232816E-06
,5.24203051E-06
,5.27444263E-06
,5.25551832E-06
,5.27995189E-06
,5.28160308E-06
,5.28593228E-06
,5.29248337E-06
,5.27264137E-06
,5.27943985E-06
,5.29697991E-06
,5.30066427E-06
,5.30336183E-06
,5.30861053E-06
,5.30896568E-06
,5.29969930E-06
,5.29686849E-06
,5.32107333E-06
,5.32267541E-06
,5.32430795E-06
,5.32718877E-06
,5.33376988E-06
,5.30932675E-06
,5.38323320E-06
,5.48812704E-06
,5.51616313E-06
,5.51673520E-06
,5.51974063E-06
,5.52441634E-06
,
0.6600000000000001,5.55768065E-06
,5.54480539E-06
,5.57402927E-06
,5.57562043E-06
,5.57349767E-06
,5.58000329E-06
,5.58211605E-06
,5.55611405E-06
,5.58313968E-06
,5.57185967E-06
,5.59140790E-06
,5.58518059E-06
,5.59032924E-06
,5.59668297E-06
,5.57197609E-06
,5.59846785E-06
,5.58898273E-06
,5.60368335E-06
,5.60808076E-06
,5.60906619E-06
,5.61216712E-06
,5.58875035E-06
,5.61228217E-06
,5.60554099E-06
,5.61209708E-06
,5.62170499E-06
,5.62510695E-06
,5.61547813E-06
,5.61510979E-06
,5.60261424E-06
,5.62964351E-06
,5.63134972E-06
,5.63320145E-06
,5.62261539E-06
,5.63766253E-06
,5.61668003E-06
,5.62408150E-06
,5.63776302E-06
,5.64472748E-06
,5.64545371E-06
,5.64490028E-06
,5.64771381E-06
,5.62104424E-06
,5.64545644E-06
,5.63762433E-06
,5.65285791E-06
,5.65597247E-06
,5.65811115E-06
,5.66020572E-06
,5.63636149E-06
,
0.7700000000000001,5.69173835E-06
,5.68907308E-06
,5.67515735E-06
,5.69108943E-06
,5.69501708E-06
,5.68399901E-06
,5.67965844E-06
,5.70339080E-06
,5.70261500E-06
,5.70845850E-06
,5.69683698E-06
,5.71443024E-06
,5.70064822E-06
,5.70309840E-06
,5.72385852E-06
,5.70848124E-06
,5.72800036E-06
